,X,Y,Z,Classification
6136141,1176104.8800000001,1883457.08,594.16,2
6136450,1176104.96,1882637.28,633.79,6
6136955,1176105.09,1883768.29,594.04,2
6137672,1176105.27,1882950.07,692.16,6
6137871,1176105.32,1882529.6400000001,634.26,6
6138643,1176105.52,1884151.11,612.46,4
6139335,1176105.7,1883182.28,656.22,5
6139365,1176105.71,1883459.26,594.08,2
6139373,1176105.71,1883084.12,601.4300000000001,3
6139470,1176105.74,1884184.68,596.8000000000001,3
6139679,1176105.79,1883365.98,594.11,2
6139887,1176105.84,1882572.23,634.19,6
6140136,1176105.92,1884319.87,620.46,6
6140263,1176105.95,1883293.21,608.65,6
6140279,1176105.95,1882527.52,634.25,6
6140436,1176106.0,1882879.6500000001,620.87,5
6140636,1176106.06,1884170.5,598.88,3
6140754,1176106.08,1882933.4100000001,694.09,5
6140850,1176106.11,1884129.6500000001,596.51,3
6140881,1176106.12,1884161.73,621.24,5
6141063,1176106.17,1882910.09,675.74,5
6141199,1176106.21,1882961.69,685.91,6
6141227,1176106.22,1883217.9100000001,593.34,2
6141323,1176106.25,1884139.22,623.61,5
6141460,1176106.29,1883050.71,702.02,5
6141544,1176106.31,1882661.03,633.73,6
6141569,1176106.32,1882900.21,613.9,6
6141864,1176106.41,1884403.34,594.48,3
6141987,1176106.44,1883399.9100000001,593.99,2
6142009,1176106.45,1884397.8900000001,620.59,6
6142039,1176106.45,1882601.18,634.13,6
6142368,1176106.54,1883163.74,656.1,6
6142824,1176106.6500000001,1883639.77,593.6800000000001,2
6142882,1176106.66,1883341.52,594.22,2
6143039,1176106.7,1884168.8800000001,616.67,5
6143277,1176106.76,1884965.86,593.5600000000001,2
6143289,1176106.76,1884258.52,620.47,6
6143297,1176106.76,1883967.6500000001,593.28,2
6143518,1176106.81,1884013.12,593.4300000000001,2
6143538,1176106.81,1882974.77,686.6800000000001,6
6143556,1176106.82,1883861.5,593.38,2
6143705,1176106.86,1882729.04,633.75,6
6143936,1176106.94,1882773.81,594.02,2
6143944,1176106.95,1884162.29,605.42,4
6143952,1176106.95,1883014.56,688.61,5
6144842,1176107.23,1884299.68,620.45,6
6144991,1176107.28,1884705.6400000001,597.4,2
6145164,1176107.32,1883302.56,611.09,6
6145244,1176107.34,1883055.19,705.51,6
6146390,1176107.68,1884477.81,606.66,4
6146677,1176107.76,1884209.52,593.95,2
6146887,1176107.81,1884173.95,598.38,3
6147196,1176107.8800000001,1884319.81,620.47,6
6147378,1176107.92,1884352.29,620.48,6
6147485,1176107.94,1884311.21,620.46,6
6147503,1176107.94,1883337.84,608.52,4
6147636,1176107.97,1883212.2,631.28,5
6147693,1176107.99,1884346.61,620.42,6
6147933,1176108.04,1882603.93,634.14,6
6148061,1176108.08,1884028.36,593.69,2
6148163,1176108.11,1884999.9100000001,593.5500000000001,2
6148452,1176108.2,1884944.75,598.12,3
6148697,1176108.28,1882739.9100000001,633.8100000000001,6
6148807,1176108.33,1883955.93,592.69,7
6148875,1176108.35,1883227.37,593.32,2
6148947,1176108.3800000001,1883276.8900000001,599.07,3
6149279,1176108.48,1882818.59,594.28,2
6149338,1176108.5,1883438.99,593.97,2
6149515,1176108.55,1883063.1500000001,701.07,6
6149736,1176108.61,1882638.06,633.76,6
6150026,1176108.69,1884336.62,620.49,6
6150063,1176108.69,1882618.58,634.12,6
6150226,1176108.73,1883306.18,611.58,6
6150232,1176108.73,1883082.51,687.47,5
6150358,1176108.76,1882539.81,634.1,6
6150518,1176108.8,1884173.22,621.9,5
6150960,1176108.91,1882511.82,644.64,5
6151008,1176108.93,1884624.76,597.14,2
6151205,1176108.97,1884164.06,609.8100000000001,4
6151596,1176109.05,1883877.4000000001,593.29,2
6152074,1176109.18,1883140.06,591.83,2
6152522,1176109.31,1883993.69,611.0,6
6153472,1176109.6,1884616.1600000001,597.07,2
6153636,1176109.6500000001,1883285.25,593.03,2
6153697,1176109.67,1882934.17,692.34,6
6153724,1176109.68,1883212.6500000001,602.3100000000001,3
6153787,1176109.7,1883593.6400000001,593.96,2
6154128,1176109.83,1883480.1300000001,594.03,2
6154258,1176109.8800000001,1884183.43,596.82,3
6154355,1176109.91,1884880.42,594.76,3
6154552,1176109.97,1884841.59,594.63,2
6154602,1176109.98,1884089.73,593.64,2
6154625,1176109.99,1884500.67,595.04,2
6154653,1176109.99,1882675.6300000001,633.7,6
6154823,1176110.03,1882612.08,634.17,6
6155259,1176110.1300000001,1884411.2,592.23,2
6155475,1176110.17,1883695.25,593.67,2
6155552,1176110.19,1884674.6,597.38,2
6155563,1176110.19,1884277.26,620.4300000000001,6
6155572,1176110.19,1883992.75,593.14,2
6155673,1176110.21,1884136.71,594.51,2
6156167,1176110.3,1882917.9100000001,687.71,5
6156534,1176110.41,1884472.85,601.21,3
6157060,1176110.57,1884851.71,593.6,2
6157204,1176110.61,1883139.33,591.86,2
6157226,1176110.62,1884180.56,596.85,3
6157682,1176110.76,1884390.71,620.49,6
6158016,1176110.86,1883725.08,595.23,3
6158422,1176110.98,1882542.67,634.11,6
6158580,1176111.03,1882897.21,616.21,6
6158616,1176111.05,1884252.76,620.44,6
6158668,1176111.07,1884978.76,593.51,2
6158864,1176111.1300000001,1884474.86,614.6800000000001,5
6158885,1176111.1300000001,1883276.21,599.39,3
6159099,1176111.19,1882945.82,692.29,6
6159224,1176111.23,1884138.47,623.61,5
6159232,1176111.23,1883558.1300000001,593.98,2
6159253,1176111.24,1884896.51,592.75,2
6159281,1176111.25,1884911.6600000001,592.34,2
6159422,1176111.29,1884862.44,593.61,2
6159457,1176111.3,1884498.4000000001,594.73,2
6159462,1176111.3,1884468.52,601.78,3
6159487,1176111.3,1882919.73,689.35,5
6159644,1176111.34,1883451.95,593.89,2
6159656,1176111.34,1882725.51,633.94,6
6160015,1176111.43,1884143.9100000001,593.71,2
6160097,1176111.45,1884445.97,591.9,2
6160115,1176111.45,1883462.9100000001,593.95,2
6160130,1176111.45,1883059.46,706.65,6
6160869,1176111.62,1884267.93,620.45,6
6160876,1176111.62,1884004.48,597.6,3
6162290,1176112.03,1884207.58,593.6800000000001,2
6162322,1176112.04,1884519.37,595.88,2
6162327,1176112.04,1884181.62,596.7,3
6162497,1176112.11,1884101.32,593.66,2
6162593,1176112.1400000001,1884376.33,620.39,6
6162695,1176112.17,1882912.4000000001,683.64,5
6162754,1176112.2,1884343.68,620.4,6
6162834,1176112.22,1882580.98,634.0600000000001,6
6163211,1176112.32,1882580.24,634.09,6
6164127,1176112.54,1882904.53,611.46,4
6164561,1176112.66,1883576.97,593.92,2
6164707,1176112.7,1882752.11,633.76,6
6164982,1176112.78,1883813.18,593.52,1
6165475,1176112.91,1883073.52,691.28,5
6165483,1176112.91,1882522.9100000001,644.87,5
6165826,1176113.0,1883793.26,611.0500000000001,6
6165857,1176113.01,1884473.8,599.03,3
6165881,1176113.01,1883434.04,593.85,2
6165907,1176113.02,1884323.48,620.41,6
6166428,1176113.1400000001,1882884.7,616.29,5
6166541,1176113.18,1884684.69,597.39,2
6166588,1176113.19,1883021.02,687.37,6
6167030,1176113.33,1883267.82,593.17,2
6167486,1176113.47,1883053.95,715.86,6
6167844,1176113.56,1883212.87,608.75,4
6168189,1176113.6400000001,1883766.87,593.91,2
6168203,1176113.6400000001,1883102.47,591.11,2
6168221,1176113.6500000001,1884422.74,591.66,2
6168731,1176113.76,1884056.56,593.72,2
6168986,1176113.81,1882568.07,634.07,6
6169111,1176113.84,1883074.27,693.69,5
6169164,1176113.86,1883299.05,610.32,6
6169218,1176113.87,1882570.1300000001,634.14,6
6169908,1176114.06,1883149.85,602.64,4
6171163,1176114.37,1883072.75,693.46,5
6171263,1176114.4000000001,1884004.6500000001,625.17,6
6171594,1176114.47,1883063.87,699.4300000000001,6
6171627,1176114.48,1883157.87,656.52,5
6171785,1176114.52,1883897.96,593.7,3
6172047,1176114.59,1883658.52,593.53,2
6172183,1176114.62,1883981.45,613.42,5
6172194,1176114.62,1883211.61,616.34,5
6172388,1176114.67,1882995.3900000001,689.97,5
6172599,1176114.73,1883255.55,592.9300000000001,2
6172713,1176114.76,1882929.8800000001,692.37,6
6172722,1176114.77,1884924.01,593.15,2
6173573,1176114.98,1882638.82,633.79,6
6173635,1176115.0,1883443.95,593.74,2
6173823,1176115.05,1883167.1300000001,662.6,5
6173886,1176115.07,1884192.77,600.15,3
6174333,1176115.18,1883309.05,611.72,6
6174336,1176115.18,1883143.6300000001,631.09,6
6174402,1176115.2,1883740.1400000001,594.33,2
6174518,1176115.23,1884068.82,593.6800000000001,2
6174540,1176115.23,1882916.24,687.73,5
6174548,1176115.23,1882519.25,644.8000000000001,6
6174927,1176115.32,1882879.08,622.3000000000001,6
6175196,1176115.3900000001,1882865.29,622.9,6
6175589,1176115.48,1882969.6600000001,691.6800000000001,6
6175691,1176115.51,1883953.73,600.48,3
6175855,1176115.55,1884157.07,609.19,4
6176025,1176115.59,1883514.85,593.97,2
6176199,1176115.6400000001,1883795.87,610.95,6
6176795,1176115.79,1883935.23,596.0500000000001,3
6177271,1176115.8900000001,1884442.97,592.09,2
6177386,1176115.91,1883970.94,624.95,6
6177417,1176115.91,1882606.93,634.12,6
6177436,1176115.92,1883954.19,605.02,4
6177710,1176115.98,1884711.49,597.41,2
6177711,1176115.98,1884709.2,597.4,2
6177713,1176115.98,1884662.98,597.32,2
6178211,1176116.1,1884639.25,597.26,2
6178697,1176116.24,1883926.36,596.77,3
6178810,1176116.27,1883807.37,610.9300000000001,6
6179134,1176116.35,1883079.21,698.5600000000001,5
6179151,1176116.36,1884521.61,595.86,2
6179318,1176116.3900000001,1882713.09,633.8100000000001,6
6179498,1176116.44,1884126.1600000001,599.48,3
6179813,1176116.52,1883075.03,696.82,5
6179947,1176116.55,1883415.11,593.69,2
6180129,1176116.59,1883129.53,605.04,4
6180168,1176116.6,1883988.21,624.92,6
6180286,1176116.6300000001,1884448.03,592.01,2
6180707,1176116.7,1882547.59,637.4,5
6180926,1176116.74,1882504.03,644.64,5
6180936,1176116.75,1884256.33,620.41,6
6180994,1176116.75,1882507.58,644.6800000000001,5
6181148,1176116.79,1883653.36,593.65,2
6181378,1176116.84,1882896.49,616.59,6
6181474,1176116.87,1884614.59,597.08,2
6181649,1176116.91,1884585.74,597.03,2
6181918,1176116.97,1884559.79,596.63,2
6182020,1176116.99,1883871.3,601.08,3
6182248,1176117.03,1882686.33,633.79,6
6182271,1176117.04,1883795.21,610.89,6
6182447,1176117.08,1883883.74,604.94,4
6182568,1176117.1,1883134.94,611.33,4
6183107,1176117.23,1883849.6600000001,599.87,3
6183869,1176117.43,1884262.1400000001,620.39,6
6183997,1176117.46,1884013.82,597.58,3
6184363,1176117.54,1883881.4000000001,625.04,5
6184772,1176117.6400000001,1883768.72,617.5,5
6185211,1176117.75,1882852.27,620.94,5
6185479,1176117.83,1884459.73,591.79,2
6185589,1176117.86,1883767.44,618.21,5
6185683,1176117.8900000001,1884782.36,596.67,2
6185782,1176117.91,1883146.09,602.24,4
6185866,1176117.93,1883196.12,656.83,5
6186206,1176118.01,1883325.71,610.5600000000001,6
6186309,1176118.03,1883338.07,597.07,3
6186631,1176118.09,1884009.43,597.58,6
6186908,1176118.1400000001,1883027.28,692.41,6
6186911,1176118.1400000001,1882530.42,634.12,6
6187370,1176118.24,1883006.61,687.46,6
6187743,1176118.33,1883869.8,624.88,5
6187759,1176118.33,1882970.56,688.09,6
6187975,1176118.3900000001,1883893.97,593.47,2
6188003,1176118.3900000001,1882913.93,692.5,6
6188041,1176118.4000000001,1882703.02,633.88,6
6188046,1176118.41,1884606.6500000001,597.0,2
6188687,1176118.58,1882647.45,633.77,6
6189034,1176118.69,1884392.85,620.52,6
6189124,1176118.71,1883162.08,660.51,5
6189203,1176118.73,1882652.46,633.75,6
6189321,1176118.76,1883078.48,697.0500000000001,5
6189406,1176118.78,1883098.22,591.2,2
6189731,1176118.86,1882538.37,634.24,6
6189742,1176118.87,1884310.48,620.45,6
6189809,1176118.8800000001,1882879.68,620.78,5
6189866,1176118.9000000001,1883869.04,624.89,5
6190016,1176118.94,1884164.25,611.83,4
6191445,1176119.31,1882697.1600000001,633.77,6
6191540,1176119.33,1883114.09,591.41,2
6191693,1176119.37,1884824.23,595.7,2
6191882,1176119.41,1884482.6,594.0600000000001,2
6191912,1176119.41,1882788.24,594.0600000000001,2
6192136,1176119.46,1884462.57,591.74,2
6192179,1176119.46,1883111.8800000001,591.38,2
6192565,1176119.53,1883789.9000000001,602.1,3
6192675,1176119.56,1884129.54,593.62,2
6192691,1176119.56,1883337.83,599.92,3
6193033,1176119.6300000001,1883040.22,695.1,5
6193632,1176119.78,1883136.72,611.12,4
6193672,1176119.79,1882940.78,692.44,6
6193893,1176119.87,1883808.6400000001,611.1800000000001,4
6193921,1176119.8800000001,1884588.03,597.01,2
6194084,1176119.93,1883493.85,593.85,2
6194316,1176120.02,1883948.97,593.79,1
6194388,1176120.04,1883135.97,603.58,4
6194417,1176120.05,1882700.02,633.89,6
6194418,1176120.05,1882690.77,633.79,6
6194680,1176120.1400000001,1883213.12,604.11,4
6195031,1176120.23,1883987.47,624.83,6
6195091,1176120.24,1883762.57,593.88,2
6195157,1176120.26,1884314.09,620.4,6
6195252,1176120.28,1884309.73,620.46,6
6195346,1176120.3,1883684.62,593.52,2
6195905,1176120.43,1883866.96,624.89,5
6196006,1176120.45,1883181.73,657.96,5
6196499,1176120.57,1883776.31,634.11,5
6196594,1176120.59,1883147.67,602.49,4
6196936,1176120.69,1884823.4100000001,595.71,2
6196948,1176120.69,1883141.6600000001,611.35,4
6197283,1176120.79,1884768.6,596.79,2
6197458,1176120.83,1883877.49,593.97,3
6198102,1176120.97,1883082.45,688.0,5
6198614,1176121.1,1883080.78,691.65,5
6198772,1176121.1500000001,1884998.35,593.37,2
6199191,1176121.29,1883767.32,622.64,5
6199212,1176121.3,1884140.53,623.46,5
6199302,1176121.34,1884876.28,595.24,3
6199493,1176121.41,1883515.52,593.83,2
6199586,1176121.44,1883082.6400000001,688.32,5
6199624,1176121.45,1882687.1600000001,633.77,6
6200091,1176121.57,1883413.0,593.59,2
6200181,1176121.59,1882785.3900000001,594.73,3
6200234,1176121.61,1884809.02,595.99,2
6200734,1176121.7,1882572.33,634.15,6
6200967,1176121.75,1883704.1400000001,593.23,2
6200981,1176121.75,1883194.79,660.48,6
6201017,1176121.76,1883677.85,600.71,3
6201074,1176121.77,1883161.44,660.54,5
6201156,1176121.79,1883313.3800000001,611.88,6
6202561,1176122.16,1882769.44,600.25,3
6202943,1176122.28,1884393.51,620.5,6
6203190,1176122.34,1882883.17,618.36,5
6203267,1176122.36,1883212.6300000001,640.32,5
6203491,1176122.42,1883338.31,608.38,4
6203509,1176122.42,1883025.33,688.7,5
6203536,1176122.43,1883165.08,657.11,5
6203630,1176122.46,1884004.1600000001,624.87,6
6203734,1176122.49,1884326.4000000001,620.37,6
6203752,1176122.49,1883677.52,600.69,3
6203911,1176122.54,1883903.58,628.73,6
6204030,1176122.57,1882878.8900000001,622.83,6
6204390,1176122.68,1882969.03,687.33,6
6204399,1176122.69,1884575.04,596.84,2
6204568,1176122.73,1883812.11,624.86,6
6204989,1176122.84,1884520.8800000001,595.87,2
6205213,1176122.8900000001,1882673.4100000001,633.84,6
6205403,1176122.94,1883060.26,706.24,6
6205574,1176122.99,1884395.1,620.51,6
6205663,1176123.01,1883774.1400000001,593.45,2
6205683,1176123.01,1882721.86,633.8000000000001,6
6205925,1176123.07,1882662.56,633.8000000000001,6
6205932,1176123.08,1884784.53,596.57,2
6205986,1176123.09,1884009.45,613.45,5
6206116,1176123.12,1884427.8900000001,592.49,2
6206141,1176123.12,1883163.3800000001,665.83,5
6206429,1176123.18,1883923.24,624.85,6
6206782,1176123.25,1883083.19,686.8000000000001,5
6206946,1176123.29,1883779.02,635.54,5
6206981,1176123.3,1883292.62,608.3100000000001,6
6207025,1176123.31,1883212.51,604.8000000000001,4
6207063,1176123.32,1883763.3,629.96,5
6207171,1176123.35,1884609.6,597.03,2
6207290,1176123.3800000001,1883861.1,624.87,6
6207308,1176123.3900000001,1884981.8,593.35,2
6207422,1176123.41,1882839.5,616.54,6
6208186,1176123.68,1883212.34,594.13,2
6208217,1176123.69,1883079.67,688.0,5
6208279,1176123.71,1882630.04,633.71,6
6208762,1176123.85,1884313.3800000001,620.44,6
6208962,1176123.8900000001,1882889.85,616.78,5
6210017,1176124.17,1883829.42,624.82,6
6210269,1176124.25,1882786.9100000001,595.73,3
6210449,1176124.33,1883780.6,614.36,5
6210647,1176124.4000000001,1884170.69,593.57,2
6210713,1176124.42,1883907.36,593.15,7
6211051,1176124.51,1883195.46,658.92,5
6211216,1176124.54,1882638.04,633.71,6
6211529,1176124.6,1883336.6500000001,608.09,4
6211780,1176124.6500000001,1883327.8800000001,610.15,6
6211958,1176124.69,1883766.34,631.34,5
6212005,1176124.7,1883360.36,593.79,2
6212051,1176124.72,1883958.67,625.17,5
6212057,1176124.72,1883657.86,593.59,2
6212492,1176124.83,1883240.2,596.98,3
6212978,1176124.98,1884845.96,594.35,2
6213060,1176125.01,1884502.23,595.0600000000001,2
6213281,1176125.08,1883213.04,593.85,2
6214209,1176125.32,1883180.24,659.27,6
6214480,1176125.3900000001,1883078.36,684.42,5
6214644,1176125.43,1882513.84,634.07,6
6215798,1176125.85,1884837.24,595.01,2
6215870,1176125.87,1884336.58,620.46,6
6215885,1176125.87,1883104.62,591.34,2
6215909,1176125.8800000001,1884350.26,620.45,6
6215917,1176125.8800000001,1883780.45,619.23,5
6216408,1176126.0,1884332.83,621.95,5
6216491,1176126.01,1883066.3,696.22,6
6216860,1176126.09,1883072.47,686.79,6
6217511,1176126.25,1883276.36,599.27,3
6217530,1176126.25,1882755.08,633.65,6
6217734,1176126.31,1883566.04,593.67,2
6218067,1176126.43,1883870.49,593.26,7
6218263,1176126.52,1884504.22,595.23,2
6218853,1176126.7,1883137.93,592.04,2
6218942,1176126.72,1882635.1500000001,633.77,6
6218983,1176126.73,1883077.61,683.6,5
6219190,1176126.78,1884050.05,593.66,2
6219217,1176126.78,1883154.28,657.27,6
6219239,1176126.79,1883934.1300000001,624.86,6
6219441,1176126.83,1883170.93,657.4300000000001,6
6219607,1176126.87,1883694.12,594.1,3
6220169,1176127.03,1884238.33,620.35,6
6220428,1176127.11,1884171.44,611.36,4
6220483,1176127.1300000001,1884964.49,593.35,2
6220877,1176127.26,1884131.73,593.69,2
6220978,1176127.29,1884757.6500000001,597.0600000000001,2
6221091,1176127.32,1884804.69,596.07,2
6221316,1176127.37,1884485.6300000001,594.12,2
6221369,1176127.3800000001,1884461.8,591.9,2
6221434,1176127.3900000001,1883212.84,656.92,6
6221523,1176127.41,1884004.9000000001,624.85,6
6221794,1176127.46,1883072.3900000001,686.97,6
6221798,1176127.46,1882637.95,633.75,6
6221920,1176127.49,1883983.9000000001,624.83,6
6221922,1176127.49,1883925.36,624.85,6
6222144,1176127.54,1883691.11,594.16,3
6222155,1176127.54,1882564.33,634.12,6
6222303,1176127.57,1883067.81,693.73,5
6222311,1176127.57,1882612.1300000001,634.64,6
6222388,1176127.6,1884402.6300000001,593.85,3
6222500,1176127.62,1882890.52,620.79,6
6222575,1176127.6500000001,1884665.29,597.16,2
6222585,1176127.6500000001,1883626.9000000001,593.41,2
6222760,1176127.7,1883603.77,593.48,2
6222853,1176127.73,1883826.53,624.79,6
6222993,1176127.78,1884612.51,597.07,2
6223052,1176127.8,1883765.1400000001,627.23,5
6223345,1176127.93,1884910.08,596.37,3
6223418,1176127.96,1884484.92,594.11,2
6223772,1176128.07,1883834.34,625.24,6
6224017,1176128.1400000001,1883163.6400000001,660.57,5
6224027,1176128.1400000001,1882611.5,634.74,6
6224029,1176128.1400000001,1882613.4100000001,634.23,6
6224052,1176128.1500000001,1883672.22,594.13,1
6224064,1176128.1500000001,1883195.58,658.96,5
6224143,1176128.17,1883714.25,593.22,2
6224144,1176128.17,1883739.48,594.24,2
6224174,1176128.18,1883988.29,624.8000000000001,6
6224394,1176128.22,1882868.2,622.8000000000001,6
6224451,1176128.23,1882566.54,634.14,6
6224489,1176128.24,1883013.03,690.47,5
6224542,1176128.26,1884702.03,597.28,2
6224577,1176128.26,1882590.34,634.14,6
6224801,1176128.32,1883151.9100000001,620.1,5
6224802,1176128.32,1883067.56,695.4300000000001,6
